,station_code,city_name,year,month,day,rainfall,period,quality,lat,long,station_name,avg_rainfall
12933,40913,Brisbane,2014,11,11,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12934,40913,Brisbane,2014,11,12,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12935,40913,Brisbane,2014,11,13,9.2,1,N,-27.48,153.04,Brisbane,4.527743271221531
12936,40913,Brisbane,2014,11,14,0.2,1,N,-27.48,153.04,Brisbane,4.527743271221531
12937,40913,Brisbane,2014,11,15,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12938,40913,Brisbane,2014,11,16,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12939,40913,Brisbane,2014,11,17,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12940,40913,Brisbane,2014,11,18,2.6,1,N,-27.48,153.04,Brisbane,4.527743271221531
12941,40913,Brisbane,2014,11,19,13.8,1,N,-27.48,153.04,Brisbane,4.527743271221531
12942,40913,Brisbane,2014,11,20,56.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12943,40913,Brisbane,2014,11,21,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12944,40913,Brisbane,2014,11,22,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12945,40913,Brisbane,2014,11,23,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12946,40913,Brisbane,2014,11,24,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12947,40913,Brisbane,2014,11,25,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12948,40913,Brisbane,2014,11,26,3.6,1,N,-27.48,153.04,Brisbane,4.527743271221531
12949,40913,Brisbane,2014,11,27,3.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12950,40913,Brisbane,2014,11,28,43.4,1,N,-27.48,153.04,Brisbane,4.527743271221531
12951,40913,Brisbane,2014,11,29,1.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12952,40913,Brisbane,2014,11,30,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12953,40913,Brisbane,2014,12,1,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12954,40913,Brisbane,2014,12,2,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12955,40913,Brisbane,2014,12,3,0.2,1,N,-27.48,153.04,Brisbane,4.527743271221531
12956,40913,Brisbane,2014,12,4,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12957,40913,Brisbane,2014,12,5,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12958,40913,Brisbane,2014,12,6,11.6,1,N,-27.48,153.04,Brisbane,4.527743271221531
12959,40913,Brisbane,2014,12,7,1.4,1,N,-27.48,153.04,Brisbane,4.527743271221531
12960,40913,Brisbane,2014,12,8,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12961,40913,Brisbane,2014,12,9,25.2,1,N,-27.48,153.04,Brisbane,4.527743271221531
12962,40913,Brisbane,2014,12,10,0.6,1,N,-27.48,153.04,Brisbane,4.527743271221531
12963,40913,Brisbane,2014,12,11,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12964,40913,Brisbane,2014,12,12,27.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12965,40913,Brisbane,2014,12,13,3.8,1,N,-27.48,153.04,Brisbane,4.527743271221531
12966,40913,Brisbane,2014,12,14,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12967,40913,Brisbane,2014,12,15,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12968,40913,Brisbane,2014,12,16,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12969,40913,Brisbane,2014,12,17,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12970,40913,Brisbane,2014,12,18,1.2,1,N,-27.48,153.04,Brisbane,4.527743271221531
12971,40913,Brisbane,2014,12,19,16.8,1,N,-27.48,153.04,Brisbane,4.527743271221531
12972,40913,Brisbane,2014,12,20,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12973,40913,Brisbane,2014,12,21,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12974,40913,Brisbane,2014,12,22,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12975,40913,Brisbane,2014,12,23,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12976,40913,Brisbane,2014,12,24,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12977,40913,Brisbane,2014,12,25,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12978,40913,Brisbane,2014,12,26,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12979,40913,Brisbane,2014,12,27,7.2,1,N,-27.48,153.04,Brisbane,4.527743271221531
12980,40913,Brisbane,2014,12,28,22.4,1,N,-27.48,153.04,Brisbane,4.527743271221531
12981,40913,Brisbane,2014,12,29,6.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12982,40913,Brisbane,2014,12,30,1.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12983,40913,Brisbane,2014,12,31,0.0,1,N,-27.48,153.04,Brisbane,4.527743271221531
12984,40913,Brisbane,2015,1,1,12.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
12985,40913,Brisbane,2015,1,2,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
12986,40913,Brisbane,2015,1,3,1.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
12987,40913,Brisbane,2015,1,4,16.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
12988,40913,Brisbane,2015,1,5,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
12989,40913,Brisbane,2015,1,6,21.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
12990,40913,Brisbane,2015,1,7,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
12991,40913,Brisbane,2015,1,8,1.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
12992,40913,Brisbane,2015,1,9,3.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
12993,40913,Brisbane,2015,1,10,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
12994,40913,Brisbane,2015,1,11,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
12995,40913,Brisbane,2015,1,12,14.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
12996,40913,Brisbane,2015,1,13,38.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
12997,40913,Brisbane,2015,1,14,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
12998,40913,Brisbane,2015,1,16,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
12999,40913,Brisbane,2015,1,17,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13000,40913,Brisbane,2015,1,18,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13001,40913,Brisbane,2015,1,19,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13002,40913,Brisbane,2015,1,20,35.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13003,40913,Brisbane,2015,1,21,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13004,40913,Brisbane,2015,1,22,1.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13005,40913,Brisbane,2015,1,23,100.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13006,40913,Brisbane,2015,1,24,65.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13007,40913,Brisbane,2015,1,25,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13008,40913,Brisbane,2015,1,26,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13009,40913,Brisbane,2015,1,27,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13010,40913,Brisbane,2015,1,28,5.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13011,40913,Brisbane,2015,1,29,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13012,40913,Brisbane,2015,1,30,3.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13013,40913,Brisbane,2015,1,31,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13014,40913,Brisbane,2015,2,1,17.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13015,40913,Brisbane,2015,2,2,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13016,40913,Brisbane,2015,2,3,2.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13017,40913,Brisbane,2015,2,5,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13018,40913,Brisbane,2015,2,6,2.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13019,40913,Brisbane,2015,2,7,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13020,40913,Brisbane,2015,2,8,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13021,40913,Brisbane,2015,2,9,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13022,40913,Brisbane,2015,2,10,5.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13023,40913,Brisbane,2015,2,11,12.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13024,40913,Brisbane,2015,2,12,8.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13025,40913,Brisbane,2015,2,13,1.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
13026,40913,Brisbane,2015,2,14,0.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13027,40913,Brisbane,2015,2,15,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13028,40913,Brisbane,2015,2,16,0.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13029,40913,Brisbane,2015,2,17,0.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13030,40913,Brisbane,2015,2,18,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13031,40913,Brisbane,2015,2,19,4.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
13032,40913,Brisbane,2015,2,20,54.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13033,40913,Brisbane,2015,2,21,89.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13034,40913,Brisbane,2015,2,22,68.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13035,40913,Brisbane,2015,2,23,4.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13036,40913,Brisbane,2015,2,24,0.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13037,40913,Brisbane,2015,2,25,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13038,40913,Brisbane,2015,2,26,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13039,40913,Brisbane,2015,2,27,1.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13040,40913,Brisbane,2015,2,28,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13041,40913,Brisbane,2015,3,1,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13042,40913,Brisbane,2015,3,2,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13043,40913,Brisbane,2015,3,3,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13044,40913,Brisbane,2015,3,4,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13045,40913,Brisbane,2015,3,5,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13046,40913,Brisbane,2015,3,6,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13047,40913,Brisbane,2015,3,7,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13048,40913,Brisbane,2015,3,8,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13049,40913,Brisbane,2015,3,9,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13050,40913,Brisbane,2015,3,10,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13051,40913,Brisbane,2015,3,11,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13052,40913,Brisbane,2015,3,12,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13053,40913,Brisbane,2015,3,13,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13054,40913,Brisbane,2015,3,14,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13055,40913,Brisbane,2015,3,15,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13056,40913,Brisbane,2015,3,16,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13057,40913,Brisbane,2015,3,17,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13058,40913,Brisbane,2015,3,18,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13059,40913,Brisbane,2015,3,19,7.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
13060,40913,Brisbane,2015,3,20,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13061,40913,Brisbane,2015,3,21,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13062,40913,Brisbane,2015,3,22,68.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13063,40913,Brisbane,2015,3,23,81.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13064,40913,Brisbane,2015,3,24,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13065,40913,Brisbane,2015,3,25,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13066,40913,Brisbane,2015,3,26,3.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13067,40913,Brisbane,2015,3,27,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13068,40913,Brisbane,2015,3,28,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13069,40913,Brisbane,2015,3,29,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13070,40913,Brisbane,2015,3,30,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13071,40913,Brisbane,2015,3,31,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13072,40913,Brisbane,2015,4,1,68.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13073,40913,Brisbane,2015,4,2,8.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13074,40913,Brisbane,2015,4,3,38.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13075,40913,Brisbane,2015,4,4,0.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13076,40913,Brisbane,2015,4,5,1.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13077,40913,Brisbane,2015,4,6,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13078,40913,Brisbane,2015,4,7,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13079,40913,Brisbane,2015,4,8,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13080,40913,Brisbane,2015,4,9,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13081,40913,Brisbane,2015,4,10,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13082,40913,Brisbane,2015,4,11,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13083,40913,Brisbane,2015,4,12,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13084,40913,Brisbane,2015,4,13,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13085,40913,Brisbane,2015,4,14,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13086,40913,Brisbane,2015,4,15,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13087,40913,Brisbane,2015,4,16,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13088,40913,Brisbane,2015,4,17,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13089,40913,Brisbane,2015,4,18,3.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13090,40913,Brisbane,2015,4,19,0.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13091,40913,Brisbane,2015,4,20,14.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
13092,40913,Brisbane,2015,4,21,2.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13093,40913,Brisbane,2015,4,22,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13094,40913,Brisbane,2015,4,23,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13095,40913,Brisbane,2015,4,24,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13096,40913,Brisbane,2015,4,25,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13097,40913,Brisbane,2015,4,26,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13098,40913,Brisbane,2015,4,27,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13099,40913,Brisbane,2015,4,28,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13100,40913,Brisbane,2015,4,30,7.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13101,40913,Brisbane,2015,5,1,56.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13102,40913,Brisbane,2015,5,2,182.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
13103,40913,Brisbane,2015,5,3,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13104,40913,Brisbane,2015,5,4,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13105,40913,Brisbane,2015,5,5,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13106,40913,Brisbane,2015,5,7,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13107,40913,Brisbane,2015,5,9,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13108,40913,Brisbane,2015,5,10,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13109,40913,Brisbane,2015,5,11,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13110,40913,Brisbane,2015,5,12,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13111,40913,Brisbane,2015,5,13,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13112,40913,Brisbane,2015,5,14,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13113,40913,Brisbane,2015,5,15,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13114,40913,Brisbane,2015,5,16,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13115,40913,Brisbane,2015,5,17,1.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13116,40913,Brisbane,2015,5,18,6.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
13117,40913,Brisbane,2015,5,19,0.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13118,40913,Brisbane,2015,5,20,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13119,40913,Brisbane,2015,5,21,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13120,40913,Brisbane,2015,5,22,1.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13121,40913,Brisbane,2015,5,23,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13122,40913,Brisbane,2015,5,24,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13123,40913,Brisbane,2015,5,25,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13124,40913,Brisbane,2015,5,26,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13125,40913,Brisbane,2015,5,28,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13126,40913,Brisbane,2015,5,29,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13127,40913,Brisbane,2015,5,30,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13128,40913,Brisbane,2015,5,31,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13129,40913,Brisbane,2015,6,1,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13130,40913,Brisbane,2015,6,2,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13131,40913,Brisbane,2015,6,3,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13132,40913,Brisbane,2015,6,4,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13133,40913,Brisbane,2015,6,5,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13134,40913,Brisbane,2015,6,6,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13135,40913,Brisbane,2015,6,7,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13136,40913,Brisbane,2015,6,8,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13137,40913,Brisbane,2015,6,9,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13138,40913,Brisbane,2015,6,10,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13139,40913,Brisbane,2015,6,11,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13140,40913,Brisbane,2015,6,12,4.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
13141,40913,Brisbane,2015,6,13,1.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13142,40913,Brisbane,2015,6,14,4.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13143,40913,Brisbane,2015,6,15,4.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13144,40913,Brisbane,2015,6,16,1.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13145,40913,Brisbane,2015,6,17,3.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13146,40913,Brisbane,2015,6,18,2.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13147,40913,Brisbane,2015,6,19,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13148,40913,Brisbane,2015,6,20,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13149,40913,Brisbane,2015,6,21,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13150,40913,Brisbane,2015,6,22,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13151,40913,Brisbane,2015,6,23,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13152,40913,Brisbane,2015,6,24,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13153,40913,Brisbane,2015,6,25,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13154,40913,Brisbane,2015,6,26,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13155,40913,Brisbane,2015,6,27,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13156,40913,Brisbane,2015,6,28,2.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13157,40913,Brisbane,2015,6,29,7.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13158,40913,Brisbane,2015,6,30,4.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13159,40913,Brisbane,2015,7,1,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13160,40913,Brisbane,2015,7,2,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13161,40913,Brisbane,2015,7,3,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13162,40913,Brisbane,2015,7,4,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13163,40913,Brisbane,2015,7,5,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13164,40913,Brisbane,2015,7,6,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13165,40913,Brisbane,2015,7,7,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13166,40913,Brisbane,2015,7,8,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13167,40913,Brisbane,2015,7,9,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13168,40913,Brisbane,2015,7,10,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13169,40913,Brisbane,2015,7,11,0.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13170,40913,Brisbane,2015,7,12,0.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
13171,40913,Brisbane,2015,7,13,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13172,40913,Brisbane,2015,7,14,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13173,40913,Brisbane,2015,7,15,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13174,40913,Brisbane,2015,7,16,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13175,40913,Brisbane,2015,7,17,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13176,40913,Brisbane,2015,7,18,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13177,40913,Brisbane,2015,7,19,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13178,40913,Brisbane,2015,7,20,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13179,40913,Brisbane,2015,7,21,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13180,40913,Brisbane,2015,7,22,2.8,1,N,-27.48,153.04,Brisbane,6.436054421768709
13181,40913,Brisbane,2015,7,23,4.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13182,40913,Brisbane,2015,7,24,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13183,40913,Brisbane,2015,7,25,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13184,40913,Brisbane,2015,7,26,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13185,40913,Brisbane,2015,7,27,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13186,40913,Brisbane,2015,7,28,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13187,40913,Brisbane,2015,7,29,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13188,40913,Brisbane,2015,7,30,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13189,40913,Brisbane,2015,7,31,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13190,40913,Brisbane,2015,8,1,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13191,40913,Brisbane,2015,8,2,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13192,40913,Brisbane,2015,8,3,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13193,40913,Brisbane,2015,8,4,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13194,40913,Brisbane,2015,8,5,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13195,40913,Brisbane,2015,8,6,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13196,40913,Brisbane,2015,8,7,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13197,40913,Brisbane,2015,8,8,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13198,40913,Brisbane,2015,8,9,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13199,40913,Brisbane,2015,8,10,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13200,40913,Brisbane,2015,8,11,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13201,40913,Brisbane,2015,8,12,0.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
13202,40913,Brisbane,2015,8,13,3.6,1,N,-27.48,153.04,Brisbane,6.436054421768709
13203,40913,Brisbane,2015,8,14,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13204,40913,Brisbane,2015,8,15,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13205,40913,Brisbane,2015,8,16,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13206,40913,Brisbane,2015,8,17,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13207,40913,Brisbane,2015,8,18,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13208,40913,Brisbane,2015,8,19,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13209,40913,Brisbane,2015,8,20,0.0,1,N,-27.48,153.04,Brisbane,6.436054421768709
13210,40913,Brisbane,2015,8,21,0.4,1,N,-27.48,153.04,Brisbane,6.436054421768709
13211,40913,Brisbane,2015,8,22,2.2,1,N,-27.48,153.04,Brisbane,6.436054421768709
